"row ID","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"Row16494","NorfolkIsland",16,20.3,0,5.9,11.3,"SSE",39,"SE","SE",22,20,58,56,1024.4,1022,2,3,18.7,19.2,"No",0
"Row16495","NorfolkIsland",16.3,21.6,0.2,6.6,7.4,"E",41,"E","ESE",24,20,54,58,1025.1,1022.9,6,7,19.2,18.5,"No",0
"Row16496","NorfolkIsland",15.3,19.9,0,6,2.4,"E",35,"E","E",13,24,59,47,1025,1022.5,7,,17.6,19.2,"No",0
"Row16497","NorfolkIsland",17.3,21.1,4.4,6.2,2.4,"NNE",39,"NNE","NNE",15,22,91,92,1020.7,1017.7,8,8,18.5,18.7,"Yes",1
"Row16498","NorfolkIsland",16.6,19.8,0.4,3.6,5.8,"SSE",39,"SSE","SSE",24,24,78,72,1020.4,1019.5,7,7,18.7,18,"No",0
"Row16499","NorfolkIsland",15.3,19.9,0,6,3.9,"ENE",35,"NE","NE",13,13,54,52,1023.2,1021.4,7,7,17.8,18,"No",0
"Row16500","NorfolkIsland",13.6,21.6,0,5,,"NA",,"ENE","NA",11,,65,,1020.6,,5,,20.9,,"No",0
"Row16501","NorfolkIsland",14.2,20,1.4,1.8,6.7,"SE",35,"SE","SE",20,20,58,62,1018.1,1016.9,5,7,18.4,18.6,"Yes",0
"Row16502","NorfolkIsland",12.8,20.4,0,4.4,10.1,"W",28,"NE","W",13,15,52,51,1018.9,1016.6,5,5,19.4,19.6,"No",0
"Row16503","NorfolkIsland",14.5,21.8,0,4,9.1,"WNW",30,"NW","WNW",11,17,50,49,1017.6,1015.3,7,3,19.8,20.6,"No",0
"Row16504","NorfolkIsland",16.2,22.4,0,6.2,12,"W",31,"NNW","W",13,17,62,56,1016.3,1013.7,6,6,20.8,21.2,"No",0
"Row16505","NorfolkIsland",16.2,22.7,0,6,9.5,"WNW",33,"NW","WNW",11,17,63,72,1015,1012.9,3,7,20.9,21.3,"No",1
"Row16506","NorfolkIsland",16.6,20.9,17.4,5.4,7.5,"NA",,"SSE","SSE",19,24,93,64,1015.6,1014.8,8,2,17.2,20.1,"Yes",0
"Row16507","NorfolkIsland",16.9,20.7,0.8,6,7.1,"NA",,"SSE","SE",22,26,78,60,1019.5,1019,7,3,19.1,19.9,"No",0
"Row16508","NorfolkIsland",15.8,21.5,0,5.8,10.8,"E",43,"ESE","E",26,24,51,52,1020,1018,1,6,18.8,19,"No",0
"Row16509","NorfolkIsland",16.5,22.2,0,6.8,10.4,"ENE",41,"NE","ENE",24,28,66,71,1017.7,1015.5,1,6,21.1,21.3,"No",0
"Row16510","NorfolkIsland",18.5,22.8,1,6,3.4,"NNE",46,"NNE","NNE",24,19,80,92,1014.5,1012.2,7,6,21.2,20.6,"No",1
"Row16511","NorfolkIsland",19.5,23.5,3,2.6,4,"N",57,"N","NW",26,24,86,91,1011.3,1010.3,6,7,22.5,21.4,"Yes",1
"Row16512","NorfolkIsland",15.1,20.7,0.4,4.4,5.8,"S",43,"SSE","SSE",22,24,49,67,1018.9,1017.5,2,7,18.5,18.1,"No",0
"Row16513","NorfolkIsland",18.4,23.2,0,6.4,9.7,"NW",35,"NW","WNW",20,22,75,77,1017.4,1015.9,3,4,21.4,21.9,"No",0
"Row16514","NorfolkIsland",19,24.8,0,5.6,9.9,"WNW",28,"NNW","W",11,17,68,54,1019,1017.4,4,1,22.5,24,"No",0
"Row16515","NorfolkIsland",19.2,24.5,0,4.4,11.2,"ENE",35,"NNE","ESE",15,20,68,64,1020.4,1019.5,1,1,22.5,23.3,"No",0
"Row16516","NorfolkIsland",18.8,24.9,0,6.2,4,"ENE",31,"NNE","SSW",15,9,82,90,1016.5,1014.6,5,6,23.2,22.6,"No",1
"Row16517","NorfolkIsland",20.5,26.5,10.8,2.8,8.4,"W",22,"W","SSW",15,7,77,77,1017.2,1016.2,1,3,24,23.6,"Yes",1
"Row16518","NorfolkIsland",19.9,24.8,1.8,4.2,6.3,"ENE",31,"NNE","NE",17,19,77,78,1018.8,1018.1,7,7,23.5,23.4,"Yes",0
"Row16519","NorfolkIsland",20.7,25,0,3.8,11.4,"ENE",44,"NE","ENE",24,28,71,71,1020.9,1019.8,2,2,24.6,24.3,"No",0
"Row16520","NorfolkIsland",19.7,25.2,0,6.8,10,"ENE",41,"ENE","ENE",30,28,61,67,1022.6,1021.5,1,2,24.2,24.1,"No",0
"Row16521","NorfolkIsland",19.3,24.8,0.6,7.2,10.1,"ENE",48,"E","E",30,31,66,61,1022,1019.7,6,1,22.3,23.3,"No",0
"Row16522","NorfolkIsland",18.1,24.7,0.6,6.8,5.2,"ENE",31,"ENE","ENE",19,15,66,67,1019.9,1018.2,6,7,23.1,22.7,"No",1
"Row16523","NorfolkIsland",18.8,23.5,1.6,5.6,1.7,"ENE",39,"ENE","ENE",17,20,64,71,1019.4,1017.4,7,7,22.6,22.2,"Yes",0
"Row16524","NorfolkIsland",18.1,25.2,0,4.6,12.6,"W",31,"WNW","W",13,19,68,65,1017.6,1016.2,1,2,23,24.2,"No",1
"Row16525","NorfolkIsland",18.1,24.2,1.6,6.4,11.4,"SSE",37,"SSE","SSE",24,22,62,54,1019.4,1018.6,1,1,22.3,23.3,"Yes",0
"Row16526","NorfolkIsland",17.6,22.9,0,7.8,10.2,"ESE",33,"SE","SE",20,20,50,50,1022.4,1021.2,2,5,22.1,21.8,"No",0
"Row16527","NorfolkIsland",17.8,23.2,0,8,7.8,"ENE",39,"E","NE",20,15,46,49,1020.8,1019.5,6,3,22.2,21,"No",0
"Row16528","NorfolkIsland",16.4,24.6,0,4.6,4.9,"NE",31,"NE","NW",15,17,55,57,1017.5,1015.7,7,7,21.8,22.3,"No",0
"Row16529","NorfolkIsland",19.1,25.2,0,5.2,7.6,"NNE",37,"NNE","NE",15,20,69,72,1015.9,1014,7,7,22.9,22.9,"No",0
"Row16530","NorfolkIsland",20.3,23.1,0.4,4.4,0,"NNE",31,"NE","ESE",20,15,75,89,1015.7,1014.8,8,8,22.6,21.3,"No",1
"Row16531","NorfolkIsland",18.4,20.4,11.4,6.2,0,"ESE",41,"ESE","ESE",22,20,87,84,1014.9,1013.7,7,7,19.5,20.1,"Yes",1
"Row16532","NorfolkIsland",18,23.1,7.8,3.4,3.9,"SE",37,"ESE","ESE",22,20,79,59,1014.2,1012.7,8,6,19.4,21.3,"Yes",0
"Row16533","NorfolkIsland",18,23,0,4.8,5.7,"SSE",39,"SE","SSE",17,22,57,62,1012.6,1011.4,7,3,20.4,21.6,"No",0
"Row16534","NorfolkIsland",17.4,22.6,0,6.6,10.8,"SSE",43,"SSE","SSE",19,28,57,53,1013.2,1011.9,7,6,20.2,21.9,"No",0
"Row16535","NorfolkIsland",18.1,24.3,0,7.6,11.3,"E",39,"ESE","E",26,20,59,64,1022,1021.7,2,7,21.9,22.2,"No",0
"Row16536","NorfolkIsland",17.3,24.4,0,4.8,6.8,"E",28,"ENE","E",13,17,56,59,1016,1014.4,2,4,23.1,22,"No",0
"Row16537","NorfolkIsland",17.2,24,0,5,5.5,"ENE",28,"NE","NE",13,9,57,63,1015.7,1013.8,2,7,23.5,21.7,"No",0
"Row16538","NorfolkIsland",17.3,24.6,0,2.4,11.2,"NA",,"E","ESE",17,20,61,55,1016.3,1015.3,2,2,23.3,23,"No",0
"Row16539","NorfolkIsland",19,23.9,0.8,6.4,10.8,"E",48,"E","E",28,28,73,60,1018,1017.6,5,3,21.3,23.7,"No",0
"Row16540","NorfolkIsland",19.6,23.9,0.8,5.8,3.9,"ENE",46,"ENE","ENE",30,24,77,74,1014.7,1012.2,7,7,22.3,22.4,"No",0
"Row16541","NorfolkIsland",19.2,23.9,0,5.2,4.5,"NE",33,"NE","NNE",20,13,62,66,1008.2,1005.7,7,8,22.7,22.4,"No",1
"Row16542","NorfolkIsland",18,19.6,10.8,5,0,"SE",61,"ESE","ESE",9,17,91,91,1002.2,1000.7,8,8,18.7,18,"Yes",1
"Row16543","NorfolkIsland",17,22.7,61,,2.5,"ESE",81,"ESE","ESE",39,24,89,95,997.4,996.7,8,8,19.6,20.6,"Yes",1
"Row16544","NorfolkIsland",18.8,24.8,34.4,7.6,9.5,"NE",70,"N","N",24,26,89,79,1000.6,1001.7,7,3,21.2,24.1,"Yes",0
"Row16545","NorfolkIsland",20.2,25.6,0,5,12,"N",30,"WNW","WNW",15,17,73,64,1005.7,1004.2,1,1,23.4,24.7,"No",1
"Row16546","NorfolkIsland",20,25.6,2.8,5.8,12.5,"W",26,"WSW","W",11,15,66,75,1007.4,1006.5,1,6,23.6,24.1,"Yes",0
"Row16547","NorfolkIsland",18.7,25.1,0,6.2,8,"SSE",28,"SE","SE",11,15,84,74,1011.1,1010,3,4,22.9,24.7,"No",1
"Row16548","NorfolkIsland",19.6,25.2,3.6,4,7.7,"SE",37,"ESE","SE",22,24,67,70,1013.1,1011.3,3,3,22.9,23.7,"Yes",1
"Row16549","NorfolkIsland",19.6,24.5,1.8,5.8,0.3,"NE",50,"NE","ENE",9,28,92,88,1012.5,1011.5,8,8,22.8,24.1,"Yes",1
"Row16550","NorfolkIsland",20.6,24.3,1.8,4.8,6.2,"SSW",37,"S","SSW",15,17,88,77,1012.9,1012.5,7,7,22,22.5,"Yes",0
"Row16551","NorfolkIsland",19.9,24.7,0.6,5.2,6.8,"SE",35,"SSE","SE",17,22,92,70,1015.2,1013.8,7,6,20.2,23.2,"No",0
"Row16552","NorfolkIsland",19.5,23.2,35.2,4.2,0,"ESE",37,"SE","SE",22,20,96,90,1014,1013.4,8,8,21.9,22.4,"Yes",0
"Row16553","NorfolkIsland",20.6,24,1,2.2,3.2,"SSE",35,"S","SSE",20,19,87,76,1017.6,1017.1,7,7,22,23,"No",0
"Row16554","NorfolkIsland",20,24.3,0,3,10.4,"SE",35,"SE","SE",19,19,67,67,1019.8,1019.1,6,3,22.6,22.8,"No",0
"Row16555","NorfolkIsland",20.4,24.7,0,6.4,12.5,"SE",31,"ESE","SE",17,17,66,60,1018.9,1015.7,1,1,23.7,23.7,"No",0
"Row16556","NorfolkIsland",20.1,24.2,0,8,5.4,"SSW",52,"S","SSW",28,31,74,70,1011.2,1010.8,7,6,22.4,22.9,"No",0
"Row16557","NorfolkIsland",18.4,25.1,0,5.6,12.1,"SE",43,"SE","SE",20,26,66,69,1016.2,1014.6,6,6,23.3,23,"No",1
"Row16558","NorfolkIsland",19.8,26.2,5.8,6.2,6.8,"SSE",46,"E","E",24,30,88,80,1014.6,1013.9,7,7,24,25.1,"Yes",1
"Row16559","NorfolkIsland",21.8,25.9,3.6,6,7.6,"ENE",46,"E","ESE",22,24,78,82,1016.6,1015.2,4,4,24.4,24,"Yes",0
"Row16560","NorfolkIsland",21,26.6,0.6,3.8,5.7,"ENE",37,"NE","ENE",24,22,87,88,1013.3,1012.3,7,7,23.8,24.3,"No",0
"Row16561","NorfolkIsland",21.7,25,26.6,6.4,0.1,"NE",31,"E","N",9,7,96,86,1013,1012.2,8,7,21.9,23.2,"Yes",1
"Row16562","NorfolkIsland",21.6,27.9,0,5.4,8.5,"W",19,"WNW","ENE",13,7,81,75,1015.7,1013.9,6,5,25,25.8,"No",0
"Row16563","NorfolkIsland",22.6,27.9,0,5.2,5.2,"NNE",28,"NNE","NNE",15,13,79,76,1014.8,1012.5,7,7,25.4,25.9,"No",1
"Row16564","NorfolkIsland",23.5,27.1,3.8,3,1.9,"NE",39,"N","NNE",11,17,86,80,1013.5,1011.8,7,8,24.6,25.5,"Yes",1
"Row16565","NorfolkIsland",21,25.3,73.8,,3.6,"NNE",61,"NNE","W",30,26,97,77,1003.9,1001.3,8,1,22.1,24.8,"Yes",1
"Row16566","NorfolkIsland",21.8,26.4,21,3.4,8.6,"WNW",39,"WNW","WNW",20,22,79,74,1003.7,1002.9,7,7,24.9,25.5,"Yes",0
"Row16567","NorfolkIsland",22.9,26.2,0,4.2,10.8,"W",48,"WNW","W",24,31,78,80,1003.2,1001.5,3,4,25,25,"No",1
"Row16568","NorfolkIsland",21.7,26,2.2,6,8.2,"SW",37,"SW","SW",19,20,73,76,1006.9,1005.4,3,6,24.6,24.4,"Yes",0
"Row16569","NorfolkIsland",22.4,26.3,0,5.6,9.8,"WSW",37,"WSW","WSW",22,24,79,77,1006.1,1004.1,3,2,25.1,25.6,"No",0
"Row16570","NorfolkIsland",22,26.3,0.4,5.4,11.9,"W",41,"WSW","WSW",20,19,88,73,1003.2,1002.1,6,4,23.6,25.6,"No",1
"Row16571","NorfolkIsland",20.7,26.1,1.4,5.4,8.2,"E",41,"ESE","ESE",20,22,87,85,1006,1005.7,7,6,23.8,23.9,"Yes",1
"Row16572","NorfolkIsland",21.9,25.4,11.6,5.4,4.6,"E",50,"E","E",31,22,85,79,1010.8,1010.2,6,8,23.6,24.5,"Yes",0
"Row16573","NorfolkIsland",21.9,26,0.4,5.2,6.4,"E",54,"E","E",22,30,82,84,1012.2,1009.9,6,7,24.4,24.9,"No",1
"Row16574","NorfolkIsland",22.6,24.2,2.6,4.6,0,"E",57,"E","E",31,30,85,89,1010.6,1008.6,8,8,23.7,24.1,"Yes",1
"Row16575","NorfolkIsland",23.3,26.1,6.6,1.8,1.5,"NNE",52,"NE","NE",19,24,84,88,1007.9,1006,7,8,25,23.4,"Yes",1
"Row16576","NorfolkIsland",22.7,27.3,15.2,3.6,4.1,"NNW",48,"NNE","NW",24,19,88,83,1005,1004.1,7,7,25,25.6,"Yes",1
"Row16577","NorfolkIsland",22.4,25.8,7,3.8,0.3,"SE",22,"SE","SE",13,9,92,89,1008.4,1007.9,8,7,23.5,24.3,"Yes",1
"Row16578","NorfolkIsland",22.3,25.3,4.2,1.6,1.6,"ESE",33,"ESE","SE",13,15,92,86,1013.9,1013.5,8,7,22.8,24.3,"Yes",1
"Row16579","NorfolkIsland",22.7,27,2.6,2.4,,"E",39,"ESE","E",19,24,88,82,1017.1,1016.5,7,5,24.5,24.6,"Yes",0
"Row16580","NorfolkIsland",22.4,25.9,0,4.8,7.3,"ESE",44,"ESE","ESE",22,24,76,71,1019.4,1017.8,4,5,25.3,24.9,"No",1
"Row16581","NorfolkIsland",21.4,26,0,6.6,4.9,"E",56,"ESE","ESE",31,31,74,75,1013.2,1011.7,6,7,23.5,23.5,"No",0
"Row16582","NorfolkIsland",22.1,24.8,0,5.8,1.5,"E",85,"ESE","ESE",31,35,78,79,1012.3,1007.5,7,8,23,23,"No",1
"Row16583","NorfolkIsland",23.1,26.5,0,4,0.5,"NE",48,"NE","NE",20,20,89,91,1015.2,1014.2,8,8,24.5,23.7,"No",1
"Row16584","NorfolkIsland",22.6,27,1,4.8,4.6,"N",44,"NNE","WNW",20,13,88,78,1015.8,1014.2,7,7,24.6,25.6,"No",1
"Row16585","NorfolkIsland",20.9,24.9,10,1.2,3,"SE",41,"ESE","ESE",22,22,78,70,1019.4,1018.2,7,7,22.1,23.1,"Yes",0
"Row16586","NorfolkIsland",19.8,25.4,0,5,11.4,"E",39,"ESE","ESE",20,17,64,61,1020.2,1018.5,2,1,24.4,24.1,"No",0
"Row16587","NorfolkIsland",20.8,26,1,6.2,8.5,"E",46,"E","E",26,30,85,81,1020.5,1019.7,6,3,23.7,24.4,"No",0
"Row16588","NorfolkIsland",21.7,26.6,0,5.4,9.7,"E",35,"ESE","ESE",17,19,80,78,1021.8,1020.1,3,3,23.8,24.2,"No",0
"Row16589","NorfolkIsland",21.2,24.8,0.8,3.8,3,"E",37,"E","E",22,22,77,78,1023.7,1021.2,7,7,24.1,23.6,"No",0
"Row16590","NorfolkIsland",22.1,25.4,0,2.8,1.1,"E",41,"E","E",24,24,84,84,1021,1019.6,7,7,23.5,23.5,"No",0
"Row16591","NorfolkIsland",21.8,25.9,0.2,3,10.9,"E",46,"E","E",28,30,69,71,1022.1,1019.9,5,3,24.1,24.2,"No",0
"Row16592","NorfolkIsland",20.5,26.8,0.6,6.4,6.5,"E",52,"E","ENE",26,31,73,78,1021.3,1019.2,6,7,25.3,24.4,"No",1
"Row16593","NorfolkIsland",19.8,24.4,3,6.2,0.3,"E",44,"ENE","ENE",26,22,98,76,1018.6,1015.8,8,8,20.4,22.8,"Yes",1
"Row16594","NorfolkIsland",20.9,26,2.6,4,10,"ENE",43,"E","E",26,28,75,75,1015.3,1013.8,1,2,24.4,23.9,"Yes",0
"Row16595","NorfolkIsland",21.1,26.2,0.6,5,9.8,"NE",39,"E","E",24,28,74,71,1014.9,1011.8,7,2,24.3,24.5,"No",0
"Row16596","NorfolkIsland",20.2,25.5,61.6,,1.2,"NA",,"ENE","E",28,30,92,84,1011,1009.3,7,7,23.1,23.9,"Yes",1
"Row16598","NorfolkIsland",21.2,24.1,,,0,"ENE",70,"ENE","ENE",39,41,90,94,1007.1,1003.5,8,8,23.4,22.9,"NA",1
"Row16599","NorfolkIsland",19.5,25.5,156.8,,,"NE",31,"NW","SW",17,15,89,79,1005.6,1004.5,6,6,23.8,24.9,"Yes",0
"Row16600","NorfolkIsland",20.4,25.4,0,5,10.7,"WSW",31,"WSW","WSW",17,19,69,68,1015.2,1013.6,1,2,23.7,24.2,"No",0
"Row16601","NorfolkIsland",18.2,24.7,0,5,9.8,"WSW",30,"SW","SSW",9,19,65,71,1015.6,1014,2,3,22.8,23.1,"No",0
"Row16602","NorfolkIsland",21.5,25.2,0,4,0.9,"E",33,"E","E",13,24,92,85,1017.7,1015.5,8,7,22.9,24,"No",1
"Row16603","NorfolkIsland",22,26,10.6,3.8,8.3,"NNE",39,"NNE","NNE",20,19,88,82,1017.1,1014.9,7,5,24,24.7,"Yes",0
"Row16604","NorfolkIsland",23.1,27.3,0,2.8,8.4,"NNE",37,"NNE","NNW",28,11,83,74,1017.1,1015.9,5,5,24.6,26.2,"No",1
"Row16605","NorfolkIsland",21.5,26.5,3.8,4.4,4.6,"ENE",20,"SSE","ESE",9,7,91,91,1019.2,1017.7,7,7,23.4,23.8,"Yes",1
"Row16606","NorfolkIsland",18.2,24.7,0,5.8,9.2,"ENE",26,"E","NE",11,9,67,57,1020.7,1018.8,1,1,23.2,22.4,"No",0
"Row16607","NorfolkIsland",18.3,24.6,0,3.6,6.5,"WSW",30,"N","WNW",13,11,66,64,1020.7,1018.8,3,7,23.5,23.2,"No",0
"Row16608","NorfolkIsland",18.9,24.6,0,3,5.2,"NW",30,"NNW","SSW",9,9,72,74,1020.8,1018.8,2,7,22.7,21.9,"No",0
"Row16609","NorfolkIsland",18,24.6,0.4,3.2,6.8,"SW",20,"WSW","SE",2,9,79,78,1019.9,1017.7,5,6,22.2,22.4,"No",0
"Row16610","NorfolkIsland",19,24.6,0,4.2,8.6,"SE",35,"SSE","S",20,17,83,75,1014.6,1011.7,3,2,21.7,23.2,"No",1
"Row16611","NorfolkIsland",18.7,23.8,2.2,4,2.4,"SE",33,"SE","ESE",20,19,69,76,1017,1015.8,7,7,21.7,20.7,"Yes",0
"Row16612","NorfolkIsland",19.2,24.5,0.4,3.6,1.8,"ESE",39,"E","ESE",19,24,73,70,1020.1,1019,7,7,21.8,21.6,"No",0
"Row16613","NorfolkIsland",20.1,24.7,0,4,4.1,"ENE",50,"ESE","ESE",17,22,78,86,1021.9,1019.8,6,8,22.7,21.5,"No",1
"Row16614","NorfolkIsland",19.5,25,4,3,9.9,"E",46,"E","E",30,30,71,72,1023.3,1021.6,2,4,23,22.9,"Yes",0
"Row16615","NorfolkIsland",19.6,24.3,0,5,9.1,"E",37,"E","E",19,26,60,65,1022.2,1018.9,1,5,23.3,22.4,"No",0
"Row16616","NorfolkIsland",20.3,25.6,2.4,1.4,5.2,"NNW",39,"NNW","WNW",15,15,90,85,1013.6,1011.5,7,7,22.7,23.6,"Yes",1
"Row16617","NorfolkIsland",18.3,23.7,7.4,3.4,6.6,"ESE",56,"ESE","ESE",17,20,83,73,1016.4,1015.8,5,4,21.9,22.8,"Yes",1
"Row16618","NorfolkIsland",18.7,23.2,0,6.2,,"ESE",52,"ESE","ESE",28,26,57,60,1024.6,1022.5,1,2,21.5,21.3,"No",0
"Row16619","NorfolkIsland",18,23,0.6,5.4,,"ESE",41,"ESE","ESE",26,20,74,75,1026.2,1024.1,8,5,20.8,22.2,"No",1
"Row16620","NorfolkIsland",19,23.9,0.4,3,,"NE",41,"NA","NE",,20,,76,,1017.5,,,,22.3,"No",0
"Row16621","NorfolkIsland",21.2,24.1,0.4,3,,"NNE",37,"NNE","NNE",20,19,87,87,1018.6,1017.2,,8,22,22.5,"No",0
"Row16622","NorfolkIsland",20.9,22.5,0,1.8,,"NE",33,"NE","NE",20,13,83,87,1021,1019,7,8,22.2,21.7,"No",1
"Row16623","NorfolkIsland",20.4,23.6,4.4,1.6,,"ENE",50,"ENE","ENE",22,22,85,79,1020,1017.8,7,1,21.8,22.6,"Yes",1
"Row16624","NorfolkIsland",18.4,21.5,26.2,,,"E",48,"E","E",28,28,91,87,1019.1,1016.6,8,8,20.4,20.4,"Yes",1
"Row16625","NorfolkIsland",19.3,22.4,39.9,,,"ESE",57,"E","ESE",20,28,97,95,1015.4,1011.4,7,6,20.1,20.1,"Yes",1
"Row16626","NorfolkIsland",19,22.4,2.4,1.4,,"WSW",33,"WSW","W",15,19,91,88,1014,1013.2,8,8,20.8,21.3,"Yes",0
"Row16627","NorfolkIsland",18.3,23.1,0.2,1.6,,"WNW",39,"NW","WNW",15,19,85,84,1014.4,1012.4,4,,21.7,22.6,"No",1
"Row16628","NorfolkIsland",19,21.4,6.2,2.6,,"WNW",31,"NA","SSE",0,11,92,88,1016.6,1015.5,8,3,20.3,20.1,"Yes",0
"Row16629","NorfolkIsland",17.2,22.3,0.2,1.2,,"SSE",31,"SSE","SE",15,13,75,61,1021,1019.9,,,20.9,21,"No",0
"Row16630","NorfolkIsland",19.4,22.2,0,8.2,,"SE",33,"SE","SSE",19,17,80,76,1018.8,1017.1,8,8,20.9,20.6,"No",0
"Row16631","NorfolkIsland",17,22.4,0,4.4,,"SSE",26,"SE","SE",13,15,66,68,1021.3,1019.7,1,1,20.9,21.1,"No",0
"Row16632","NorfolkIsland",15.9,22.4,0,3.2,,"NE",20,"E","ENE",4,4,64,71,1021,1017.9,,8,21,20.5,"No",0
"Row16633","NorfolkIsland",15.2,23.3,0,2,,"N",28,"NE","NNW",11,11,74,72,1018.6,1015,,1,20.8,22.3,"No",1
"Row16634","NorfolkIsland",18,22.4,1.2,2,,"WSW",37,"WSW","WSW",9,15,82,73,1016.1,1013.4,4,,21.3,21.2,"Yes",0
"Row16635","NorfolkIsland",19,21.5,0,,,"SSW",65,"SW","SW",33,35,56,60,1016.3,1014.5,8,8,20.5,20.3,"No",1
"Row16636","NorfolkIsland",16.1,20.9,1.5,,,"SSW",54,"S","SW",24,17,80,71,1018.7,1015.3,7,8,18.5,18.9,"Yes",1
"Row16637","NorfolkIsland",16.6,21,2.1,13.6,,"SSW",46,"SSW","SSW",24,26,55,51,1014.7,1012.3,,,19.7,20.1,"Yes",0
"Row16638","NorfolkIsland",16.2,21,2.8,4.2,,"WSW",50,"WSW","WSW",22,15,78,69,1015.3,1013.7,8,6,17.6,20.5,"Yes",0
"Row16639","NorfolkIsland",17.6,22.4,12.4,,,"NW",63,"WNW","W",24,26,81,73,1010.3,1009.5,7,,21.2,22,"Yes",0
"Row16640","NorfolkIsland",15.6,20.4,1.4,4.6,,"SW",37,"SSW","SSW",17,24,74,54,1021.1,1018.9,6,5,17.7,19,"Yes",0
"Row16641","NorfolkIsland",15.8,19.9,0.8,4,,"S",44,"SW","SSW",26,20,85,66,1020.9,1018.1,8,4,15.8,18.4,"No",1
"Row16642","NorfolkIsland",15.5,20.4,0.3,,,"ENE",50,"ESE","E",17,26,59,66,1026.7,1023.3,1,8,18.8,19,"No",0
"Row16643","NorfolkIsland",16.4,20.5,0,,,"ENE",91,"E","ENE",41,43,80,72,1022.6,1018.1,5,7,17.7,19.8,"No",1
"Row16644","NorfolkIsland",17.7,20.4,1.9,12.8,,"ENE",89,"ENE","ENE",50,48,91,94,1013.4,1009.3,8,8,19.8,18.9,"Yes",1
"Row16645","NorfolkIsland",18.6,21.3,29.8,6.4,,"ENE",54,"N","N",13,15,97,89,1013.7,1010.8,8,8,19.9,20.4,"Yes",1
"Row16646","NorfolkIsland",16.9,21.4,15.8,,,"W",33,"WSW","W",11,15,80,74,1010.8,1007.8,8,4,19.5,20.3,"Yes",0
"Row16647","NorfolkIsland",16.3,20.9,0,3,,"SW",41,"S","SSW",17,19,69,76,1012.8,1012.3,3,3,19.7,19.8,"No",0
"Row16648","NorfolkIsland",15.7,20.8,0,3,,"WSW",35,"WSW","SW",13,24,70,73,1016.3,1015.4,1,1,19,20.3,"No",0
"Row16649","NorfolkIsland",17.8,21.1,0,,,"S",33,"SSE","SSE",15,15,76,71,1019.5,1018.1,6,5,19.8,19.3,"No",0
"Row16650","NorfolkIsland",14.5,19.2,0.4,3.6,,"SE",39,"ESE","SE",17,19,63,56,1023.4,1021.1,6,1,17.8,17.8,"No",1
"Row16651","NorfolkIsland",14,19.9,0,,,"NA",,"ESE","ESE",17,17,53,44,1025.9,1023.2,3,,18.1,18.9,"No",1
"Row16652","NorfolkIsland",15.3,20.6,2.8,,,"ENE",44,"E","E",20,19,71,74,1025.5,1022.2,8,8,18.6,19.1,"Yes",0
"Row16653","NorfolkIsland",17.4,20.9,0.2,10.8,,"NNE",50,"ENE","NNE",31,13,63,81,1023.2,1019.8,8,8,18.6,18.1,"No",0
"Row16654","NorfolkIsland",16,20.4,0.2,1.4,,"WNW",37,"NE","NW",13,13,82,87,1015.9,1012.4,8,8,19.4,19.9,"No",1
"Row16655","NorfolkIsland",15.5,19.4,0.8,,,"W",54,"WSW","W",30,26,66,64,1014.4,1013.7,4,8,17.9,18,"No",0
"Row16656","NorfolkIsland",15.1,20.5,0.2,8.8,,"WSW",43,"WSW","WSW",20,15,66,65,1018.9,1017,,1,18.3,19.2,"No",0
"Row16657","NorfolkIsland",14.6,20.9,0.2,2.8,,"N",52,"NNE","N",20,24,68,74,1016.7,1012.1,3,8,20.4,20.2,"No",1
"Row16658","NorfolkIsland",16.6,20.5,10.4,3,,"W",44,"W","SW",30,19,65,71,1012.9,1010.8,6,2,18.3,18.7,"Yes",1
"Row16659","NorfolkIsland",13.7,18.1,4,4.2,,"S",52,"S","S",22,17,65,60,1017.6,1016.9,8,8,16.7,16.8,"Yes",0
"Row16660","NorfolkIsland",12.9,18.6,0.4,3.4,,"SSE",31,"SSE","S",13,11,45,59,1022,1019.9,,8,17.1,17.2,"No",0
"Row16661","NorfolkIsland",12,19.8,0,,,"WNW",30,"NE","N",11,6,79,62,1022.4,1019.8,8,8,16.5,18.8,"No",1
"Row16662","NorfolkIsland",15.3,19.8,0.3,10,,"WSW",41,"SSW","S",19,17,76,64,1022.8,1020.9,8,3,17,18.1,"No",0
"Row16663","NorfolkIsland",13.3,19.7,0,2.6,,"NE",17,"NA","ESE",0,11,64,63,1023.7,1020.8,,6,17.7,17.8,"No",0
"Row16664","NorfolkIsland",16.5,19.9,0.8,4.8,,"W",76,"WSW","SW",41,33,65,61,1009.9,1009.5,8,5,18.8,19.1,"No",1
"Row16665","NorfolkIsland",15.5,19.5,2.4,,,"WSW",61,"SW","SW",26,26,83,66,1010.3,1008.8,6,2,17.6,18.3,"Yes",1
"Row16666","NorfolkIsland",15.4,19.5,3,,,"SW",48,"SW","SSE",26,20,75,80,1011.2,1010.6,8,8,18,18.2,"Yes",0
